price,want_person,look_time,area,title,url
1288,6,357,"['广州', '白云']",OPPO R9 oppo r9,http://zhuanzhuan.58.com/detail/888264236988514827z.shtml
28,0,72,"['广州', '荔湾']",《人性的弱点》by:戴尔·卡耐基,http://zhuanzhuan.58.com/detail/797402011486683143z.shtml
968,1,254,"['广州', '南沙']",安全座椅,http://zhuanzhuan.58.com/detail/858218613496627209z.shtml
39,9,187,"['南阳', '宛城']",沁雷拍照儿童智能手表手机GPS定位能打电话学生防水手环男孩女,http://zhuanzhuan.58.com/detail/892054798567194635z.shtml
45,0,177,"['广州', '番禺']",VGA线：3+9芯装修长度10米,http://zhuanzhuan.58.com/detail/796656373155856388z.shtml
580,0,214,"['广州', '番禺']",Babyruler高景观婴儿推车,http://zhuanzhuan.58.com/detail/867747712731250697z.shtml
15,0,155,"['广州', '荔湾']",华为MT800宽带猫,http://zhuanzhuan.58.com/detail/789869911551361028z.shtml
649,9,999,"['广州', '天河']",华为平板，型号T1-823L/16G，具体参数情自行百度,http://zhuanzhuan.58.com/detail/867996499100614668z.shtml
400,0,108,"['广州', '天河']",爱贝丽婴儿推车,http://zhuanzhuan.58.com/detail/883643237351915526z.shtml
2566,0,23,"['广州', '番禺']",戴尔笔记本i5_3210M cpu独显NVIDIA 620M,http://zhuanzhuan.58.com/detail/892322605461307405z.shtml
69,0,8,"['广州', '天河']",飞科刮胡刀电动剃须刀电动充电式男胡须刀FS360刮胡子刀,http://zhuanzhuan.58.com/detail/892039531985616909z.shtml
1580,23,6330,"['广州', '天河']",家用苹果笔记本电脑mc516   p8600低价出售,http://zhuanzhuan.58.com/detail/804668529820827656z.shtml
1500,7,1439,"['广州', '天河']",闲置 德国brita头等舱安全座椅,http://zhuanzhuan.58.com/detail/708700408947589121z.shtml
35,1,31,"['广州', '海珠']",罗辑思维小说课1-2两册许荣哲折磨读者的秘密+偷故事的人导演,http://zhuanzhuan.58.com/detail/847529606251986947z.shtml
3000,0,257,"['广州', '萝岗']",OPPO oppo R9s Plus OPPOR9Splus全新三色有货,http://zhuanzhuan.58.com/detail/889138464851607563z.shtml
200,1,237,"['广州', '海珠']",婴儿床电动摇篮床,http://zhuanzhuan.58.com/detail/868219010079047686z.shtml
850,7,1013,"['广州', '白云']",樱花KF-35GW,http://zhuanzhuan.58.com/detail/890749231098150923z.shtml
24,0,30,"['广州', '海珠']",台湾品牌，光宝DⅤD光驱刻录机,http://zhuanzhuan.58.com/detail/890555748243062790z.shtml
1800,1,81,"['广州', '天河']",惠普笔记本电脑8470P,http://zhuanzhuan.58.com/detail/891185619815202822z.shtml
15,3,370,"['广州', '天河']",箱子拉杆箱行李箱行李包女旅行箱,http://zhuanzhuan.58.com/detail/877907399807598599z.shtml
900,0,48,"['广州', '番禺']",男装摩托车转让,http://zhuanzhuan.58.com/detail/891190382871642123z.shtml
800,3,147,"['广州', '白云']",出售电动车一台锁头充电齐，广州大道北 一三六三一四七五二八八,http://zhuanzhuan.58.com/detail/892209828458102792z.shtml
1400,0,417,"['广州', '白云']",OPPO a59s OPPOa59s,http://zhuanzhuan.58.com/detail/882529535040978951z.shtml
50,1,128,"['广州', '海珠']",Buffalo n150智能路由器,http://zhuanzhuan.58.com/detail/801427828915863557z.shtml
200,0,17,"['广州', '白云']",纵辰果汁机,http://zhuanzhuan.58.com/detail/891790883121758219z.shtml
330,0,441,"['广州', '花都']",九阳电磁炉加专用炊具,http://zhuanzhuan.58.com/detail/787450272021528580z.shtml
450,0,42,"['广州', '花都']",小米 小米4 9成新小米4移动版白色16G,http://zhuanzhuan.58.com/detail/892259499828527116z.shtml
30,4,171,"['广州', '荔湾']",USB迷你无叶风扇 空调,http://zhuanzhuan.58.com/detail/891308168567554057z.shtml
38,3,536,"['广州', '海珠']",全新眼线膏眉笔遮瑕膏,http://zhuanzhuan.58.com/detail/716489895505739779z.shtml
3000,9,637,"['广州', '天河']",外星人笔记本,http://zhuanzhuan.58.com/detail/890733412802478091z.shtml
999,4,275,"['广州', '白云']",欢迎购买windows10+安卓5.1系统11.6英寸平板,http://zhuanzhuan.58.com/detail/887106963588726791z.shtml
57,0,9,"['广州', '越秀']",金士顿u盘16g迷你金属车载U盘,http://zhuanzhuan.58.com/detail/891898767750725641z.shtml
2.3万,1,158,"['广州', '广州周边']",雅马哈r1全新车需要的朋友联系我好原装进口车，,http://zhuanzhuan.58.com/detail/891705741850755078z.shtml
35,0,30,"['广州', '白云']",12V风扇,http://zhuanzhuan.58.com/detail/891553893323620364z.shtml
100,4,597,"['广州', '南沙']",推车，电动三轮车,http://zhuanzhuan.58.com/detail/872262524821880845z.shtml
249,6,6774,"['上海', '嘉定']",xboxone游戏2015大作巫师3狂猎典藏版港版中文，很黄，很暴力！不刀谢谢。,http://zhuanzhuan.58.com/detail/757107598007468036z.shtml
680,3,408,"['广州', '广州周边']",OPPO R7 oppoR7,http://zhuanzhuan.58.com/detail/892274832228319238z.shtml
15,2,821,"['广州', '荔湾']",玻璃杯双层隔热水杯带盖便携办公杯子男女时尚耐热泡茶杯,http://zhuanzhuan.58.com/detail/759738569080487938z.shtml
59,1,114,"['广州', '海珠']",剑桥雅思真题4-11 全套8本,http://zhuanzhuan.58.com/detail/854187587731046407z.shtml
750,5,575,"['广州', '天河']",平板电脑X98 plus ‖ W64G  D  win10,http://zhuanzhuan.58.com/detail/860700593731354631z.shtml
8,1,967,"['广州', '荔湾']",统一/德芙/千金静雅 赠品 公仔 腰靠 枕头 抱枕,http://zhuanzhuan.58.com/detail/761956302165688324z.shtml
25,5,2027,"['广州', '天河']",出售磊科netcore调制解调器ADSL2+Modem宽带猫上网猫,http://zhuanzhuan.58.com/detail/746984684263555073z.shtml
198,0,390,"['广州', '白云']",全新实木婴儿床宝宝床,http://zhuanzhuan.58.com/detail/867195443052363788z.shtml
90,0,295,"['广州', '天河']",宝乐堡6180婴儿学步车  京东 全新,http://zhuanzhuan.58.com/detail/836222702777286660z.shtml
13,0,11,"['广州', '增城']",这本书有一点恐怖,http://zhuanzhuan.58.com/detail/890843795147898891z.shtml
1250,1,116,"['广州', '白云']",笔记本电脑,http://zhuanzhuan.58.com/detail/891935899323023368z.shtml
580,0,602,"['广州', '番禺']",格力1匹窗式空调,http://zhuanzhuan.58.com/detail/891963832787435528z.shtml
2200,2,668,"['广州', '增城']",苹果 iPhone6 苹果6，8成新，出售价2200元。,http://zhuanzhuan.58.com/detail/874618547202473990z.shtml
500,6,1194,"['广州', '经济开发区']",洪恩新款点读笔518幼英语百科早教材礼品套装D款2-8岁,http://zhuanzhuan.58.com/detail/716983061770829825z.shtml
520,1,143,"['广州', '花都']",ONDA919CH前黑后金4g运行64g内存,http://zhuanzhuan.58.com/detail/888934918983548936z.shtml
1400,0,29,"['广州', '增城']",话不多说，直接看图吧，有喜欢的欢迎来看车,http://zhuanzhuan.58.com/detail/892276248693244427z.shtml
600,9,3045,"['广州', '天河']",全新滑板车 全新 工作调动用不上 转给需要之人 600不刀,http://zhuanzhuan.58.com/detail/772337699584671748z.shtml
3000,4,2039,"['广州', '番禺']",苹果 iPhone6s 9成新iphone6s  因换7想转手 国行有保修 正常使用,http://zhuanzhuan.58.com/detail/844400177101668354z.shtml
78,0,57,"['广州', '花都']",行李包,http://zhuanzhuan.58.com/detail/878908604056223755z.shtml
33,7,1825,"['广州', '越秀']",公主台灯,http://zhuanzhuan.58.com/detail/777728976046014465z.shtml
18,1,12,"['广州', '番禺']",保鲜盒，冰箱收纳盒,http://zhuanzhuan.58.com/detail/892004562848284679z.shtml
165,6,145,"['广州', '广州周边']",正版 英文故事情商培育绘本15册 全新 包邮,http://zhuanzhuan.58.com/detail/830266077757882372z.shtml
120,6,868,"['广州', '海珠']",购于香港  施华蔻洗发水&护发素,http://zhuanzhuan.58.com/detail/796711073191870465z.shtml
52,3,471,"['广州', '天河']",维尼熊摇摇车,http://zhuanzhuan.58.com/detail/866874883702145035z.shtml
18,6,119,"['广州', '海珠']",大甩卖！包邮正版新概念英语三3,http://zhuanzhuan.58.com/detail/852541032100577288z.shtml
750,1,118,"['广州', '白云']",美的全自动洗衣机,http://zhuanzhuan.58.com/detail/891916048150987270z.shtml
1.3万,0,95,"['广州', '天河']",铃木DR250纯水车,http://zhuanzhuan.58.com/detail/891596738958622728z.shtml
199,1,201,"['广州', '佛山']",二手闲置bose soundsport ll diy无线蓝牙,http://zhuanzhuan.58.com/detail/880083464030765062z.shtml
560,0,77,"['广州', '荔湾']",TITAN旅行箱转手,http://zhuanzhuan.58.com/detail/868368244086882313z.shtml
2380,6,1458,"['广州', '海珠']",ipadmini4 港版64G 金色。,http://zhuanzhuan.58.com/detail/875012738406449161z.shtml
980,0,74,"['广州', '增城']",新车全场可分期，二手全店一千块起价，,http://zhuanzhuan.58.com/detail/892188407125770246z.shtml
2.7万,0,8,"['广州', '广州周边']",出租出售绿通观光车电瓶车,http://zhuanzhuan.58.com/detail/892243767808115207z.shtml
580,4,95,"['汕头', '潮南']",华为平板电脑九成新,http://zhuanzhuan.58.com/detail/892346263906697223z.shtml
2750,0,150,"['广州', '荔湾']",苹果 iPhone6 苹果6 5.5寸屏  64G美版2750元,http://zhuanzhuan.58.com/detail/880280590979186699z.shtml
159,2,1278,"['广州', '天河']",thinkpad R400 R61 X100e T400电池,http://zhuanzhuan.58.com/detail/798878830395801608z.shtml
128,2,61,"['广州', '天河']",特殊卡片书！Brain Quest系列套装,http://zhuanzhuan.58.com/detail/842033698464743429z.shtml
1.2万,2,174,"['广州', '天河']",全新苹果笔记本（15寸i7-16G内存，256闪存）转售,http://zhuanzhuan.58.com/detail/890534117483806732z.shtml
15,0,4,"['广州', '番禺']",Type-c数据线小米4c/5s5乐视1s手机2pro华为p,http://zhuanzhuan.58.com/detail/892213847850450956z.shtml
88,2,524,"['广州', '白云']",自用小龙哈彼大推车,http://zhuanzhuan.58.com/detail/833566526751948806z.shtml
1200,9,270,"['广州', '广州周边']",苹果笔记本电脑,http://zhuanzhuan.58.com/detail/891682030817689612z.shtml
188,0,27,"['广州', '白云']",兰蔻 菁纯柔润丝缎唇膏口红 柔润显色持久,http://zhuanzhuan.58.com/detail/881786975899451404z.shtml
2800,0,153,"['广州', '东莞']",苹果 iPhone6s 求购6s 64g国行一台，要在保的，必须走平台验机，,http://zhuanzhuan.58.com/detail/888949501079371783z.shtml
550,6,863,"['广州', '白云']",海尔小1P空调,http://zhuanzhuan.58.com/detail/891306087664418828z.shtml
1980,2,370,"['广州', '荔湾']",苹果 iPhone6 苹果6代，64G，全网通，价格便宜，1980,http://zhuanzhuan.58.com/detail/882548904991965195z.shtml
117,2,1096,"['广州', '白云']",noyok能源库 集成吊顶led灯 LED平板灯 厨房卫生间照明灯 8W(300x300mm),http://zhuanzhuan.58.com/detail/740530458966212609z.shtml
780,5,124,"['广州', '越秀']",平板电脑iPad2代苹果平板电脑,http://zhuanzhuan.58.com/detail/892284061277044742z.shtml
380,0,447,"['广州', '天河']",婴儿小推车,http://zhuanzhuan.58.com/detail/773397966442463236z.shtml
2000,6,223,"['广州', '天河']",转手MacBook mc516笔记本,http://zhuanzhuan.58.com/detail/892219472549003273z.shtml
78,0,29,"['广州', '花都']",菲诺蒙,http://zhuanzhuan.58.com/detail/880765597769039883z.shtml
1700,0,60,"['广州', '番禺']",全新液晶电视出销,http://zhuanzhuan.58.com/detail/892010749356998667z.shtml
1799,58,4393,"['广州', '番禺']",vivo X9 vivox9,http://zhuanzhuan.58.com/detail/846009406956912644z.shtml
280,2,135,"['广州', '天河']",出1156针1156针cpu X3470 i7 870的马甲,http://zhuanzhuan.58.com/detail/891299559905738765z.shtml
3000,0,410,"['广州', '番禺']",枪机游戏机,http://zhuanzhuan.58.com/detail/850690916058038278z.shtml
2500,0,70,"['广州', '天河']",HP 840 g1 商务笔记本电脑,http://zhuanzhuan.58.com/detail/890262817568227337z.shtml
2200,2,264,"['广州', '番禺']",心痛的感觉,http://zhuanzhuan.58.com/detail/891952660735557638z.shtml
130,2,226,"['广州', '白云']",婴儿推车,http://zhuanzhuan.58.com/detail/880652386430746630z.shtml
1050,0,68,"['广州', '番禺']",TCL 580,http://zhuanzhuan.58.com/detail/891997765073633798z.shtml
40,0,9,"['广州', '黄埔']",全新不锈钢不粘锅，买来一次没用……,http://zhuanzhuan.58.com/detail/891985578117005318z.shtml
60,9,1893,"['广州', '天河']",儿童自行车60便宜卖了,http://zhuanzhuan.58.com/detail/849260080333963273z.shtml
1500,2,549,"['广州', '白云']",9.9996程新卡西欧tr350s，无划痕，带玫红小包，增加内存卡，充电器。,http://zhuanzhuan.58.com/detail/749572274283282433z.shtml
188,0,6,"['广州', '天河']",【全新】德尔玛除螨仪床上紫外线杀菌机螨虫吸尘器小型强力除螨机,http://zhuanzhuan.58.com/detail/891272947972310027z.shtml
100,1,51,"['广州', '白云']",双胞胎婴儿推车，可坐可躺，八成新，有点霉斑，用不上了低价处理,http://zhuanzhuan.58.com/detail/891121749037629453z.shtml
3298,0,15,"['广州', '天河']",联想笔记本,http://zhuanzhuan.58.com/detail/891909378270724102z.shtml
2350,0,98,"['广州', '增城']",ipad迷你3金色64WIFI版,http://zhuanzhuan.58.com/detail/889204038829752332z.shtml
1500,0,22,"['广州', '番禺']",收1台cbt,http://zhuanzhuan.58.com/detail/891633552521118217z.shtml
200,1,177,"['广州', '荔湾']",九成新Coballe酷贝乐高景观婴儿车，能坐能睡，可双向推车,http://zhuanzhuan.58.com/detail/886208513748631558z.shtml
1500,2,560,"['广州', '白云']",iPadair1,http://zhuanzhuan.58.com/detail/877128420049960966z.shtml
758,2,443,['广州'],Amazon 亚马逊 Kindle Paperwhite 3 电子书阅读器 白色4G,http://zhuanzhuan.58.com/detail/863390003160449033z.shtml
2000,3,805,"['广州', '南沙']",iPadAir2,http://zhuanzhuan.58.com/detail/866552091999109126z.shtml
65,2,288,"['广州', '天河']",学步车,http://zhuanzhuan.58.com/detail/856631701137719305z.shtml
2450,4,237,"['广州', '天河']",Hp 840 g1 商务超薄笔记本电脑，i7 独立高配版,http://zhuanzhuan.58.com/detail/890261194770366477z.shtml
1200,1,219,"['广州', '白云']",收购一台电动车三轮车。小号的。,http://zhuanzhuan.58.com/detail/891655948772638731z.shtml
1800,5,307,"['广州', '番禺']",铃木骏威,http://zhuanzhuan.58.com/detail/892020575454019590z.shtml
2950,4,231,"['广州', '天河']",转Apple/Macbook/iMac/pro苹果笔记本电脑,http://zhuanzhuan.58.com/detail/890997182857887753z.shtml
200,0,66,"['广州', '番禺']",千里达自行车山地车转让,http://zhuanzhuan.58.com/detail/892264416003325960z.shtml
19,0,36,"['广州', '白云']",顾西爵的《我站在桥上看风景》,http://zhuanzhuan.58.com/detail/888242153255305736z.shtml
288,0,30,"['广州', '番禺']",MK笑脸包，背过两次，真皮，真皮，真皮说三遍，完好无损,http://zhuanzhuan.58.com/detail/883838960653746187z.shtml
1500,12,1016,"['广州', '番禺']",ipad air 32G,http://zhuanzhuan.58.com/detail/883538322684641289z.shtml
180,2,278,"['广州', '荔湾']",belecoo双向高景观婴儿推车,http://zhuanzhuan.58.com/detail/845189714076483588z.shtml
30,4,863,"['广州', '白云']",儿童扭扭车在，小孩不爱玩了放着占地方，便宜卖了三十一台，先到先得,http://zhuanzhuan.58.com/detail/757145564441804804z.shtml
239,3,166,"['广州', '花都']",全新铝框拉杆箱行李箱托运箱登机箱20寸24寸特价,http://zhuanzhuan.58.com/detail/889483713354268678z.shtml
55,0,146,"['广州', '海珠']",2017年一级注册消防工程师考试教材习题图示真提,http://zhuanzhuan.58.com/detail/873139387602108429z.shtml
800,6,482,"['广州', '白云']",上班族首选！雅马哈，路虎150cc，鬼火，本田,http://zhuanzhuan.58.com/detail/891333564808724492z.shtml
3988,0,2438,"['广州', '番禺']",新车转卖，有发票，一口价…，,http://zhuanzhuan.58.com/detail/717663717927583747z.shtml
1300,8,387,"['广州', '番禺']",苹果 iPhone6 苹果6 64G 卡贴 无指纹 全网通 支持验机,http://zhuanzhuan.58.com/detail/891834497927905288z.shtml
1800,9,992,"['广州', '白云']","OPPO oppo R9s OPPOR9s,全新机",http://zhuanzhuan.58.com/detail/883801293475840011z.shtml
900,2,218,"['广州', '花都']",小米平板1，64G，黄色,http://zhuanzhuan.58.com/detail/890228609688354824z.shtml
16,1,190,"['广州', '海珠']",浅草散步，遇见粉面包店 9.8成新,http://zhuanzhuan.58.com/detail/754501542681575428z.shtml
59,0,43,"['广州', '天河']",高中数理化辅导书,http://zhuanzhuan.58.com/detail/794204702029840388z.shtml
1499,1,98,"['广州', '白云']",新加坡Merricart全新双胞胎推车二孩伞车双人轻便推车,http://zhuanzhuan.58.com/detail/889013422231240710z.shtml
2150,4,688,"['广州', '花都']",苹果 iPhone6 苹果六64G      三网    4G    黑色九五成新,http://zhuanzhuan.58.com/detail/840538739766099975z.shtml
289,0,72,"['广州', '黄埔']",《未有烛  而后至》,http://zhuanzhuan.58.com/detail/811783249403985924z.shtml
5,2,116,"['广州', '番禺']",言情小说清清清??,http://zhuanzhuan.58.com/detail/888358172213592070z.shtml
1379,3,156,"['广州', '广州周边']",【全新】华为M2平板?,http://zhuanzhuan.58.com/detail/890378819261169676z.shtml
8,7,234,"['广州', '越秀']",地毯地垫,http://zhuanzhuan.58.com/detail/891822148046192647z.shtml
10,1,135,"['广州', '海珠']",匪我思存 04 如果这一秒我没有遇见你,http://zhuanzhuan.58.com/detail/753825442326446084z.shtml
80,2,116,"['广州', '海珠']",拉杆箱28寸60*45*25,http://zhuanzhuan.58.com/detail/888747903325192198z.shtml
23,3,410,"['广州', '番禺']",荣事达蒸蛋器,http://zhuanzhuan.58.com/detail/782803923366461444z.shtml
20,3,37,"['广州', '番禺']",全新2018五年高考三年模拟AB版都有 高中全科复习合集,http://zhuanzhuan.58.com/detail/891959984384032775z.shtml
1800,6,1100,"['广州', '白云']",平板电脑,http://zhuanzhuan.58.com/detail/837598950463029253z.shtml
9,0,3,"['广州', '从化']",全新苹果手机数据线，包邮,http://zhuanzhuan.58.com/detail/892246980267884551z.shtml
50,0,82,"['广州', '海珠']",[转卖]ch@n*el小香风格经典款黑米拼色尖头脚踝绑带高跟,http://zhuanzhuan.58.com/detail/710679805076701185z.shtml
150,0,43,"['广州', '海珠']",复制写卡机,http://zhuanzhuan.58.com/detail/861136669686726662z.shtml
1857,0,828,"['广州', '天河']",戴尔笔记本  Vosto  3546,http://zhuanzhuan.58.com/detail/806005592554815495z.shtml
899,10,1512,"['广州', '越秀']",台式联想电脑c340,http://zhuanzhuan.58.com/detail/787533069735116804z.shtml
1,0,72,"['广州', '南沙']",新日電動車專賣店,http://zhuanzhuan.58.com/detail/891845639947993094z.shtml
279,5,1254,"['广州', '番禺']",一米八的大床垫 健威牌 超级软 超便宜,http://zhuanzhuan.58.com/detail/756697181807837188z.shtml
500,30,3502,"['广州', '番禺']",vivo X5M vivo x5maxl,http://zhuanzhuan.58.com/detail/840023432142848007z.shtml
35,0,7,"['广州', '番禺']",【漫画】单恋大作战,http://zhuanzhuan.58.com/detail/890413745946804231z.shtml
850,4,1635,"['广州', '番禺']",闲置儿童电动摩托车,http://zhuanzhuan.58.com/detail/772399130165903364z.shtml
450,11,2683,"['广州', '黄埔']",索尼  索尼,http://zhuanzhuan.58.com/detail/834052935896662021z.shtml
2680,0,296,"['广州', '海珠']",OPPO  oppor11,http://zhuanzhuan.58.com/detail/886893889985316872z.shtml
818,0,194,"['广州', '越秀']",读书郎学生平板电脑 G20，九成新学习机。半价优惠,http://zhuanzhuan.58.com/detail/888994042818363912z.shtml
1600,0,155,"['广州', '天河']",ipad air 16g wifi 版 黑色 ；,http://zhuanzhuan.58.com/detail/888818615070015495z.shtml
900,0,14,"['深圳', '南山']",三星平板,http://zhuanzhuan.58.com/detail/892268554753949704z.shtml
700,0,196,"['广州', '萝岗']",二手电动三轮车,http://zhuanzhuan.58.com/detail/892208453696356360z.shtml
399,0,435,"['广州', '番禺']",小硕士宝宝床,http://zhuanzhuan.58.com/detail/854952432080764939z.shtml
20,0,24,"['广州', '白云']",格力电饭锅,http://zhuanzhuan.58.com/detail/892248696626200582z.shtml
1499,0,30,"['广州', '白云']",OPPO A59s oppoa59s刚买，99新,http://zhuanzhuan.58.com/detail/892221330244861959z.shtml
10,0,51,"['广州', '荔湾']",福尔摩斯,http://zhuanzhuan.58.com/detail/758495132333735938z.shtml
200,0,40,"['广州', '萝岗']",品牌：唯乐宝        年龄：全年年龄段,http://zhuanzhuan.58.com/detail/884728425302294534z.shtml
5,0,247,"['广州', '番禺']",女鞋童鞋,http://zhuanzhuan.58.com/detail/847383099199324165z.shtml
800,0,7,"['银川', '兴庆']",Lenovo/联想 YT3-X50M安卓平板电脑,http://zhuanzhuan.58.com/detail/892317382127386633z.shtml
1700,3,399,"['广州', '东莞']",魅族 Pro6 Plus 魅族pro 6plus,http://zhuanzhuan.58.com/detail/891889005850984455z.shtml
26,0,5,"['广州', '增城']",高考文科提分笔记,http://zhuanzhuan.58.com/detail/891983108845928966z.shtml
500,1,121,"['广州', '越秀']",9.9成新奥马冰箱,http://zhuanzhuan.58.com/detail/891275838901403657z.shtml
140,2,386,"['广州', '白云']",宝宝背带,http://zhuanzhuan.58.com/detail/841944944305913863z.shtml
200,0,17,"['广州', '白云']",智儿乐高景观推车,http://zhuanzhuan.58.com/detail/890562024725643788z.shtml
950,17,1255,"['广州', '番禺']",全新富士康生产的原装正品未拆封Remix超级平板电脑,http://zhuanzhuan.58.com/detail/856526761284714504z.shtml
1400,3,103,"['广州', '越秀']",苹果笔记本电脑,http://zhuanzhuan.58.com/detail/892314097833820173z.shtml
2300,2,250,"['广州', '天河']",IPAD AIR 2,http://zhuanzhuan.58.com/detail/883695620745412616z.shtml
2280,6,684,"['广州', '荔湾']",ipad ari2 16G 全网通4g ipad ari2,http://zhuanzhuan.58.com/detail/843844789532557314z.shtml
499,0,43,"['广州', '天河']",袋鼠专柜特卖,http://zhuanzhuan.58.com/detail/887626304628932615z.shtml
100,2,3326,"['广州', '海珠']",Twins sa娇 蔡卓妍钟欣桐初出道时写真集,http://zhuanzhuan.58.com/detail/724143392740917250z.shtml
160,0,166,"['广州', '花都']",20寸旅行拉杆箱,http://zhuanzhuan.58.com/detail/854181252221960201z.shtml
700,0,17,"['郑州', '经开区']",三星t805 闲置不用 全网通4g,http://zhuanzhuan.58.com/detail/892297693239099398z.shtml
758,3,592,"['广州', '越秀']",三星手机平板T211,http://zhuanzhuan.58.com/detail/865242931228000267z.shtml
100,1,277,"['广州', '海珠']",全新20寸行李箱  拉杆箱,http://zhuanzhuan.58.com/detail/830049650414600195z.shtml
680,0,63,"['广州', '天河']",车新不新自己看图   能跑三十公里左右,http://zhuanzhuan.58.com/detail/892210421803466763z.shtml
1900,3,381,"['广州', '番禺']",出60V五羊电动车1900,http://zhuanzhuan.58.com/detail/891528977628872710z.shtml
118,2,39,"['广州', '天河']",[现货]正版《365儿童百科》关于自然的365个奇妙问题 精,http://zhuanzhuan.58.com/detail/889028900689723403z.shtml
158,0,34,"['广州', '佛山']",阿迪达斯男士短袖长裤套装,http://zhuanzhuan.58.com/detail/880602236928786438z.shtml
10,0,49,"['广州', '天河']",九朵云气垫,http://zhuanzhuan.58.com/detail/866888768375816205z.shtml
40,0,14,"['广州', '花都']",糖姑娘红糖蚕丝面膜,http://zhuanzhuan.58.com/detail/888236848062169611z.shtml
1600,0,141,"['广州', '天河']",苹果(apple)笔记本 13寸 高清屏,http://zhuanzhuan.58.com/detail/891665812450476039z.shtml
598,0,27,"['广州', '白云']",赞扬婴儿床实木无漆多功能宝宝bb床,http://zhuanzhuan.58.com/detail/889357481692332038z.shtml
1480,1,292,"['广州', '萝岗']",联想笔记本 thinkpad t430 二手笔记本电脑,http://zhuanzhuan.58.com/detail/890951208592261132z.shtml
148,0,30,"['广州', '荔湾']",加1元送真题2017年一级建造师教材一级建造师2017教材,http://zhuanzhuan.58.com/detail/873754532162617351z.shtml
320,0,13,"['广州', '增城']",千禧马拉箱包,http://zhuanzhuan.58.com/detail/879580052759445515z.shtml
699,7,583,"['广州', '越秀']",平板电脑10寸大屏 。双卡双待 手感很不错 性能强,http://zhuanzhuan.58.com/detail/875990569582624781z.shtml
1550,2,70,"['广州', '万盛围']",品牌笔记本,http://zhuanzhuan.58.com/detail/891307588910678022z.shtml
35,1,320,"['广州', '天河']",公共英语两本书：标准教程第三级 + 词汇必备,http://zhuanzhuan.58.com/detail/787135931448246276z.shtml
900,0,353,"['广州', '番禺']",英氏豪华双向高景观婴儿推车,http://zhuanzhuan.58.com/detail/819935726735736834z.shtml
630,19,806,"['广州', '东莞']",系统是5.1.1已越狱，外观保存非常好，看视频神器,http://zhuanzhuan.58.com/detail/890965194263756806z.shtml
46,0,86,"['广州', '海珠']",婴儿学步车，防摔防侧翻六轮设计,http://zhuanzhuan.58.com/detail/868667084778717195z.shtml
260,1,1175,"['广州', '天河']",H3C S1024 24口以太网交换机,http://zhuanzhuan.58.com/detail/749517053788471300z.shtml
60,0,39,"['广州', '越秀']",冠健机械手感键盘,http://zhuanzhuan.58.com/detail/891981670813597704z.shtml
35,2,960,"['广州', '天河']",剃须刀,http://zhuanzhuan.58.com/detail/768351872927989764z.shtml
2200,6,3329,"['广州', '花都']",苹果 iPhone6s Plus 苹果6spuls64g,http://zhuanzhuan.58.com/detail/879231194710523917z.shtml
200,0,2,"['广州', '海珠']",刚买的，用不上,http://zhuanzhuan.58.com/detail/891897896022687750z.shtml
200,4,358,"['广州', '白云']",摄影器材套装,http://zhuanzhuan.58.com/detail/737852146812338177z.shtml
95,4,123,"['广州', '白云']",正品香奈儿化妆品九十件套彩妆套装全套组合初学者新手学生美白,http://zhuanzhuan.58.com/detail/866339495163838475z.shtml
120,2,202,"['广州', '白云']",全新弹簧脚减震拉杆箱20寸24寸28寸,http://zhuanzhuan.58.com/detail/873749729071546376z.shtml
300,0,129,"['广州', '海珠']",电动车锂电池，48v8Ah可行30公里！七成新便宜卖了,http://zhuanzhuan.58.com/detail/891876610070118413z.shtml
10,0,35,"['广州', '白云']",会有天使替我爱你 四本 全新 收藏,http://zhuanzhuan.58.com/detail/804689556078772225z.shtml
408,0,35,"['广州', '东莞']",鬼火大灯改双光透镜,http://zhuanzhuan.58.com/detail/891618259140313097z.shtml
50,0,32,"['武汉', '江夏']",回收 机顶盒 IPTV 电视盒子,http://zhuanzhuan.58.com/detail/892228677614321673z.shtml
780,9,847,"['广州', '天河']",微软Surface RT2 低价出售,http://zhuanzhuan.58.com/detail/880276954850328589z.shtml
4,0,43,"['广州', '白云']",【漫画】64k绝版漫画，4～6元／本,http://zhuanzhuan.58.com/detail/875065564614868998z.shtml
25,0,17,"['广州', '花都']",新品USB风扇迷你小电风扇便携桌面办公室宿舍学生床上随身电扇,http://zhuanzhuan.58.com/detail/892047078952353803z.shtml
280,0,5,"['广州', '花都']",全新九阳电炖锅DGW3502AK,http://zhuanzhuan.58.com/detail/892290505653551117z.shtml
150,0,52,"['广州', '白云']",拉杆密码箱,http://zhuanzhuan.58.com/detail/883907703845879815z.shtml
3380,0,39,"['上海', '浦东']",ipadair2 128g,http://zhuanzhuan.58.com/detail/892302380867272717z.shtml
1500,0,8,"['深圳', '龙岗区']",mini2，港行16G，自用无拆修，九成新出售。,http://zhuanzhuan.58.com/detail/892331524607148045z.shtml
80,0,5,"['广州', '荔湾']",品牌 Mei Fang,http://zhuanzhuan.58.com/detail/890832167841562637z.shtml
35,2,76,"['广州', '天河']",Hadoop大数据处理,http://zhuanzhuan.58.com/detail/787167154543476740z.shtml
50,0,134,"['常州', '钟楼']",苹果 iPhone6s 苹果6s原装充电器转让,http://zhuanzhuan.58.com/detail/892239844170957830z.shtml
